X,Y,Value
4207485.0,4386205.0,340.8
4207515.0,4386205.0,333.9
4207545.0,4386205.0,326.7
4207575.0,4386205.0,320.2
4207605.0,4386205.0,313.4
4207635.0,4386205.0,305.7
4207665.0,4386205.0,297.3
4207695.0,4386205.0,288.9
4207725.0,4386205.0,280.4
4207755.0,4386205.0,271.7
4207785.0,4386205.0,263.6
4207815.0,4386205.0,255.6
4207845.0,4386205.0,247.9
4207875.0,4386205.0,241.3
4207905.0,4386205.0,234.5
4207935.0,4386205.0,227.6
4207965.0,4386205.0,220.8
4207995.0,4386205.0,215.7
4208025.0,4386205.0,211.1
4208055.0,4386205.0,206.6
4208085.0,4386205.0,202.0
4208115.0,4386205.0,197.2
4208145.0,4386205.0,192.5
4208175.0,4386205.0,188.1
4208205.0,4386205.0,183.6
4208235.0,4386205.0,178.9
4208265.0,4386205.0,173.7
4208295.0,4386205.0,168.5
4208325.0,4386205.0,164.1
4208355.0,4386205.0,159.7
4208385.0,4386205.0,154.8
4208415.0,4386205.0,149.9
4208445.0,4386205.0,145.5
4208475.0,4386205.0,141.3
4208505.0,4386205.0,137.8
4208535.0,4386205.0,135.1
4208565.0,4386205.0,132.5
4208595.0,4386205.0,129.1
4208625.0,4386205.0,125.1
4208655.0,4386205.0,120.8
4208685.0,4386205.0,116.6
4208715.0,4386205.0,112.6
4208745.0,4386205.0,109.0
4208775.0,4386205.0,105.7
4208805.0,4386205.0,102.2
4208835.0,4386205.0,98.5
4208865.0,4386205.0,94.9
4208895.0,4386205.0,91.2
4208925.0,4386205.0,87.8
4208955.0,4386205.0,84.4
4208985.0,4386205.0,80.4
4209015.0,4386205.0,75.8
4209045.0,4386205.0,71.1
4209075.0,4386205.0,66.6
4209105.0,4386205.0,62.5
4209135.0,4386205.0,59.9
4209165.0,4386205.0,58.6
4209195.0,4386205.0,56.2
4209225.0,4386205.0,52.4
4209255.0,4386205.0,49.3
4209285.0,4386205.0,48.4
4209315.0,4386205.0,49.6
4209345.0,4386205.0,51.3
4209375.0,4386205.0,52.7
4209405.0,4386205.0,53.6
4198035.0,4386175.0,0.0
4198065.0,4386175.0,0.0
4198095.0,4386175.0,0.0
4198125.0,4386175.0,0.0
4198155.0,4386175.0,0.0
4198185.0,4386175.0,0.0
4198215.0,4386175.0,0.0
4198245.0,4386175.0,0.0
4198275.0,4386175.0,0.0
4198305.0,4386175.0,0.0
4198335.0,4386175.0,0.0
4198365.0,4386175.0,0.0
4198395.0,4386175.0,0.0
4198425.0,4386175.0,0.0
4198455.0,4386175.0,0.0
4198485.0,4386175.0,0.0
4198515.0,4386175.0,0.0
4198545.0,4386175.0,0.0
4198575.0,4386175.0,0.0
4198605.0,4386175.0,0.0
4198635.0,4386175.0,0.0
4198665.0,4386175.0,0.0
4198695.0,4386175.0,0.0
4198725.0,4386175.0,0.0
4198755.0,4386175.0,0.0
4198785.0,4386175.0,0.0
4198815.0,4386175.0,0.0
4198845.0,4386175.0,0.0
4198875.0,4386175.0,0.0
4198905.0,4386175.0,0.0
4198935.0,4386175.0,0.0
4198965.0,4386175.0,0.0
4198995.0,4386175.0,0.0
4199025.0,4386175.0,0.0
4199055.0,4386175.0,0.0
4199085.0,4386175.0,0.0
4199115.0,4386175.0,0.0
4199145.0,4386175.0,0.0
4199175.0,4386175.0,0.0
4199205.0,4386175.0,0.0
4199235.0,4386175.0,0.0
4199265.0,4386175.0,0.0
4199295.0,4386175.0,0.0
4199325.0,4386175.0,0.0
4199355.0,4386175.0,0.0
4199385.0,4386175.0,0.0
4199415.0,4386175.0,0.0
4199445.0,4386175.0,0.0
4199475.0,4386175.0,0.0
4199505.0,4386175.0,0.0
4199535.0,4386175.0,0.0
4199565.0,4386175.0,0.0
4199595.0,4386175.0,0.0
4199625.0,4386175.0,0.0
4199655.0,4386175.0,0.0
4199685.0,4386175.0,0.0
4199715.0,4386175.0,0.0
4199745.0,4386175.0,0.0
4199775.0,4386175.0,0.0
4199805.0,4386175.0,0.0
4199835.0,4386175.0,0.0
4199865.0,4386175.0,0.0
4199895.0,4386175.0,0.0
4199925.0,4386175.0,0.0
4199955.0,4386175.0,0.0
4199985.0,4386175.0,0.0
4200015.0,4386175.0,0.0
4200045.0,4386175.0,0.0
4200075.0,4386175.0,0.0
4200105.0,4386175.0,0.0
4200135.0,4386175.0,0.0
4200165.0,4386175.0,0.0
4200195.0,4386175.0,0.0
4200225.0,4386175.0,0.0
4200255.0,4386175.0,0.0
4200285.0,4386175.0,0.0
4200315.0,4386175.0,0.0
4200345.0,4386175.0,0.0
4200375.0,4386175.0,0.0
4200405.0,4386175.0,0.0
4200435.0,4386175.0,0.0
4200465.0,4386175.0,0.0
4200495.0,4386175.0,0.0
4200525.0,4386175.0,-0.1
4200555.0,4386175.0,-0.2
4200585.0,4386175.0,-0.4
4200615.0,4386175.0,-0.2
4200645.0,4386175.0,0.5
4200675.0,4386175.0,1.4
4200705.0,4386175.0,1.9
4200735.0,4386175.0,2.1
4200765.0,4386175.0,2.0
4200795.0,4386175.0,2.1
4200825.0,4386175.0,2.5
4200855.0,4386175.0,2.9
4200885.0,4386175.0,3.1
4200915.0,4386175.0,3.2
4200945.0,4386175.0,3.6
4200975.0,4386175.0,4.0
4201005.0,4386175.0,4.4
4201035.0,4386175.0,4.2
4201065.0,4386175.0,3.7
4201095.0,4386175.0,3.6
4201125.0,4386175.0,3.5
4201155.0,4386175.0,3.8
4201185.0,4386175.0,4.4
4201215.0,4386175.0,4.6
4201245.0,4386175.0,4.3
4201275.0,4386175.0,4.2
4201305.0,4386175.0,4.4
4201335.0,4386175.0,4.2
4201365.0,4386175.0,4.1
