X,Y,Value
7.322916666666659,62.66458333333333,128
7.327083333333325,62.66458333333333,101
7.331249999999993,62.66458333333333,113
7.335416666666659,62.66458333333333,135
7.339583333333326,62.66458333333333,140
7.343749999999992,62.66458333333333,128
7.347916666666659,62.66458333333333,105
7.352083333333326,62.66458333333333,92
7.356249999999992,62.66458333333333,92
7.360416666666659,62.66458333333333,90
7.364583333333326,62.66458333333333,101
7.368749999999992,62.66458333333333,96
7.372916666666659,62.66458333333333,42
7.377083333333326,62.66458333333333,-9
7.3812499999999925,62.66458333333333,-29
7.385416666666659,62.66458333333333,-38
7.389583333333325,62.66458333333333,-48
7.393749999999993,62.66458333333333,-50
7.397916666666659,62.66458333333333,-34
7.402083333333326,62.66458333333333,-22
7.406249999999992,62.66458333333333,-17
7.410416666666659,62.66458333333333,-16
7.414583333333326,62.66458333333333,-14
7.418749999999992,62.66458333333333,-19
7.422916666666659,62.66458333333333,-42
7.427083333333326,62.66458333333333,-75
7.431249999999992,62.66458333333333,-101
7.435416666666659,62.66458333333333,-121
7.439583333333326,62.66458333333333,-136
7.4437499999999925,62.66458333333333,-148
7.447916666666659,62.66458333333333,-160
7.452083333333325,62.66458333333333,-168
7.456249999999993,62.66458333333333,-168
7.460416666666659,62.66458333333333,-163
7.464583333333326,62.66458333333333,-157
7.468749999999992,62.66458333333333,-149
7.472916666666659,62.66458333333333,-141
7.477083333333326,62.66458333333333,-132
7.481249999999992,62.66458333333333,-125
7.485416666666659,62.66458333333333,-110
7.489583333333326,62.66458333333333,-83
7.493749999999992,62.66458333333333,-51
7.497916666666659,62.66458333333333,-28
7.502083333333326,62.66458333333333,-15
7.5062499999999925,62.66458333333333,-3
7.510416666666659,62.66458333333333,9
7.514583333333325,62.66458333333333,17
7.518749999999993,62.66458333333333,38
7.522916666666659,62.66458333333333,72
7.527083333333326,62.66458333333333,93
7.531249999999993,62.66458333333333,98
7.535416666666659,62.66458333333333,109
7.539583333333326,62.66458333333333,141
7.543749999999992,62.66458333333333,168
7.547916666666659,62.66458333333333,198
7.552083333333326,62.66458333333333,244
7.556249999999992,62.66458333333333,279
7.560416666666659,62.66458333333333,297
7.564583333333326,62.66458333333333,316
7.5687499999999925,62.66458333333333,335
7.572916666666659,62.66458333333333,345
7.577083333333325,62.66458333333333,357
7.581249999999993,62.66458333333333,371
7.585416666666659,62.66458333333333,388
7.589583333333326,62.66458333333333,418
7.593749999999993,62.66458333333333,438
7.597916666666659,62.66458333333333,433
7.602083333333326,62.66458333333333,421
7.606249999999992,62.66458333333333,410
7.610416666666659,62.66458333333333,402
7.614583333333326,62.66458333333333,396
7.618749999999992,62.66458333333333,388
7.622916666666659,62.66458333333333,384
7.627083333333326,62.66458333333333,388
7.6312499999999925,62.66458333333333,392
7.635416666666659,62.66458333333333,400
7.639583333333325,62.66458333333333,413
7.643749999999993,62.66458333333333,435
