X,Y,Value
7.645833300000021,62.5691667,0.0
7.646666633333354,62.5691667,0.0
7.647499966666688,62.5691667,0.0
7.648333300000021,62.5691667,0.0
7.649166633333355,62.5691667,0.0
7.649999966666688,62.5691667,0.0
7.650833300000022,62.5691667,0.0
7.651666633333354,62.5691667,0.0
7.652499966666688,62.5691667,0.0
7.653333300000021,62.5691667,0.0
7.654166633333355,62.5691667,0.0
7.654999966666688,62.5691667,0.0
7.655833300000022,62.5691667,0.0
7.656666633333355,62.5691667,0.0
7.657499966666688,62.5691667,0.0
7.658333300000021,62.5691667,0.0
7.659166633333355,62.5691667,0.0
7.659999966666688,62.5691667,0.0
7.6608333000000215,62.5691667,0.0
7.661666633333355,62.5691667,0.0
7.6624999666666875,62.5691667,0.0
7.663333300000021,62.5691667,0.0
7.6641666333333545,62.5691667,0.0
7.664999966666688,62.5691667,0.0
7.665833300000021,62.5691667,0.0
7.666666633333355,62.5691667,0.0
7.667499966666688,62.5691667,0.0
7.668333300000021,62.5691667,0.0
7.669166633333354,62.5691667,0.0
7.669999966666688,62.5691667,0.0
7.670833300000021,62.5691667,0.0
7.671666633333355,62.5691667,0.0
7.672499966666688,62.5691667,0.0
7.673333300000022,62.5691667,0.0
7.674166633333354,62.5691667,0.0
7.674999966666688,62.5691667,0.0
7.675833300000021,62.5691667,0.0
7.676666633333355,62.5691667,0.0
7.677499966666688,62.5691667,0.0
7.678333300000022,62.5691667,0.0
7.679166633333355,62.5691667,0.0
7.679999966666688,62.5691667,0.0
7.680833300000021,62.5691667,0.0
7.6816666333333545,62.5691667,0.0
7.682499966666688,62.5691667,0.0
7.6833333000000215,62.5691667,0.29001245
7.684166633333355,62.5691667,0.29001245
7.684999966666688,62.5691667,2.315648
7.685833300000021,62.5691667,2.315648
7.686666633333354,62.5691667,5.3613777
7.687499966666688,62.5691667,5.3613777
7.688333300000021,62.5691667,0.0
7.689166633333355,62.5691667,0.0
7.689999966666688,62.5691667,0.0
7.690833300000022,62.5691667,0.0
7.691666633333354,62.5691667,0.0
7.692499966666688,62.5691667,0.0
7.693333300000021,62.5691667,0.0
7.694166633333355,62.5691667,0.0
7.694999966666688,62.5691667,0.0
7.695833300000022,62.5691667,0.0
7.696666633333354,62.5691667,0.0
7.697499966666688,62.5691667,0.0
7.698333300000021,62.5691667,0.0
7.699166633333355,62.5691667,0.0
7.699999966666688,62.5691667,0.0
7.7008333000000215,62.5691667,0.0
7.701666633333355,62.5691667,0.0
7.702499966666688,62.5691667,0.0
7.703333300000021,62.5691667,0.0
7.7041666333333545,62.5691667,0.0
7.704999966666688,62.5691667,0.0
7.705833300000021,62.5691667,0.0
7.706666633333355,62.5691667,0.0
7.707499966666688,62.5691667,0.0
7.708333300000021,62.5691667,0.0
7.709166633333354,62.5691667,0.0
7.709999966666688,62.5691667,0.0
7.710833300000021,62.5691667,0.0
7.711666633333355,62.5691667,0.0
7.712499966666688,62.5691667,0.0
7.713333300000022,62.5691667,0.0
7.714166633333354,62.5691667,0.0
7.714999966666688,62.5691667,0.0
7.715833300000021,62.5691667,0.0
7.716666633333355,62.5691667,0.0
7.717499966666688,62.5691667,0.0
7.718333300000022,62.5691667,0.0
7.719166633333355,62.5691667,0.0
7.719999966666688,62.5691667,0.0
7.720833300000021,62.5691667,0.0
7.721666633333355,62.5691667,0.07548237
7.722499966666688,62.5691667,0.07548237
7.7233333000000215,62.5691667,0.15307455
7.724166633333355,62.5691667,0.15307455
7.724999966666688,62.5691667,0.26451772
7.725833300000021,62.5691667,0.26451772
7.7266666333333545,62.5691667,0.36753073
7.727499966666688,62.5691667,0.36753073
7.728333300000021,62.5691667,0.33837873
7.729166633333355,62.5691667,0.33837873
7.729999966666688,62.5691667,1.1102076
7.730833300000021,62.5691667,1.1102076
7.731666633333354,62.5691667,1.8745189
7.732499966666688,62.5691667,1.8745189
7.733333300000021,62.5691667,0.0
7.734166633333355,62.5691667,0.0
7.734999966666688,62.5691667,0.0
7.735833300000022,62.5691667,0.0
7.736666633333354,62.5691667,0.0
7.737499966666688,62.5691667,0.0
7.738333300000021,62.5691667,0.0
7.739166633333355,62.5691667,0.0
7.739999966666688,62.5691667,0.0
7.740833300000022,62.5691667,0.0
7.741666633333355,62.5691667,0.0
7.742499966666688,62.5691667,0.0
7.743333300000021,62.5691667,0.0
7.7441666333333545,62.5691667,0.0
7.744999966666688,62.5691667,0.0
7.7458333000000215,62.5691667,0.0
7.746666633333355,62.5691667,0.0
7.747499966666688,62.5691667,0.0
7.748333300000021,62.5691667,0.0
7.749166633333354,62.5691667,0.0
7.749999966666688,62.5691667,0.0
7.750833300000021,62.5691667,0.0
7.751666633333355,62.5691667,0.0
7.752499966666688,62.5691667,0.0
7.753333300000022,62.5691667,0.0
7.754166633333354,62.5691667,0.0
7.754999966666688,62.5691667,0.0
7.755833300000021,62.5691667,0.0
7.756666633333355,62.5691667,0.050877187
7.757499966666688,62.5691667,0.050877187
7.758333300000022,62.5691667,0.0
7.759166633333354,62.5691667,0.0
7.759999966666688,62.5691667,0.0
7.760833300000021,62.5691667,0.0
7.761666633333355,62.5691667,0.025814462
7.762499966666688,62.5691667,0.025814462
7.7633333000000215,62.5691667,0.23320651
7.764166633333355,62.5691667,0.23320651
7.764999966666688,62.5691667,0.6284383
7.765833300000021,62.5691667,0.6284383
7.7666666333333545,62.5691667,2.1730287
