X,Y,Value
-112.20208333333333,36.331250000000004,2620
-112.19791666666667,36.331250000000004,2612
-112.19375,36.331250000000004,2631
-112.18958333333333,36.331250000000004,2632
-112.18541666666667,36.331250000000004,2630
-112.18125,36.331250000000004,2631
-112.17708333333333,36.331250000000004,2642
-112.17291666666667,36.331250000000004,2654
-112.16875,36.331250000000004,2662
-112.16458333333333,36.331250000000004,2645
-112.16041666666666,36.331250000000004,2637
-112.15625,36.331250000000004,2670
-112.15208333333334,36.331250000000004,2693
-112.14791666666666,36.331250000000004,2684
-112.14375,36.331250000000004,2663
-112.13958333333333,36.331250000000004,2684
-112.13541666666667,36.331250000000004,2711
-112.13125,36.331250000000004,2719
-112.12708333333333,36.331250000000004,2719
-112.12291666666667,36.331250000000004,2726
-112.11875,36.331250000000004,2714
-112.11458333333333,36.331250000000004,2700
-112.11041666666667,36.331250000000004,2733
-112.10625,36.331250000000004,2767
-112.10208333333333,36.331250000000004,2791
-112.09791666666666,36.331250000000004,2785
-112.09375,36.331250000000004,2777
-112.08958333333334,36.331250000000004,2769
-112.08541666666666,36.331250000000004,2765
-112.08125,36.331250000000004,2766
-112.07708333333333,36.331250000000004,2773
-112.07291666666667,36.331250000000004,2768
-112.06875,36.331250000000004,2760
-112.06458333333333,36.331250000000004,2767
-112.06041666666667,36.331250000000004,2781
-112.05625,36.331250000000004,2785
-112.05208333333333,36.331250000000004,2784
-112.04791666666667,36.331250000000004,2777
-112.04375,36.331250000000004,2776
-112.03958333333333,36.331250000000004,2777
-112.03541666666666,36.331250000000004,2725
-112.03125,36.331250000000004,2673
-112.02708333333334,36.331250000000004,2638
-112.02291666666666,36.331250000000004,2602
-112.01875,36.331250000000004,2593
-112.01458333333333,36.331250000000004,2594
-112.01041666666667,36.331250000000004,2546
-112.00625,36.331250000000004,2390
-112.00208333333333,36.331250000000004,2278
-111.99791666666667,36.331250000000004,2213
-111.99375,36.331250000000004,2222
-111.98958333333333,36.331250000000004,2210
-111.98541666666667,36.331250000000004,2184
-111.98125,36.331250000000004,2163
-111.97708333333333,36.331250000000004,2175
-111.97291666666666,36.331250000000004,2266
-111.96875,36.331250000000004,2241
-111.96458333333334,36.331250000000004,2180
-111.96041666666666,36.331250000000004,2135
-111.95625,36.331250000000004,2039
-111.95208333333333,36.331250000000004,2043
-111.94791666666667,36.331250000000004,2073
-111.94375,36.331250000000004,2079
-111.93958333333333,36.331250000000004,2060
-111.93541666666667,36.331250000000004,2026
-111.93125,36.331250000000004,2012
-111.92708333333333,36.331250000000004,1992
-111.92291666666667,36.331250000000004,1995
-111.91875,36.331250000000004,1987
-111.91458333333333,36.331250000000004,1976
-111.91041666666666,36.331250000000004,1957
-111.90625,36.331250000000004,1945
-111.90208333333334,36.331250000000004,1931
-111.89791666666666,36.331250000000004,1916
-111.89375,36.331250000000004,1903
-111.88958333333333,36.331250000000004,1886
-111.88541666666667,36.331250000000004,1787
-111.88125,36.331250000000004,1686
-111.87708333333333,36.331250000000004,1474
-111.87291666666667,36.331250000000004,1301
-111.86875,36.331250000000004,1221
-111.86458333333333,36.331250000000004,1197
-111.86041666666667,36.331250000000004,1121
-111.85625,36.331250000000004,944
-111.85208333333333,36.331250000000004,1265
-111.84791666666666,36.331250000000004,1684
-111.84375,36.331250000000004,1839
